0,218.175046555,173.993482309,146.052141527
1,178.305487805,174.342682927,172.164329268
2,179.889404297,194.557861328,202.568847656
3,240.621983914,167.966487936,39.7345844504
4,74.7849121094,125.733154297,143.130615234
5,180.814941406,180.484130859,80.9431152344
6,164.906982422,187.966308594,145.184570312
7,176.183837891,112.255859375,88.3771972656
8,176.898193359,134.898193359,89.1379394531
9,200.285792952,209.38160793,204.202092511
10,78.927734375,144.231689453,180.027832031
11,115.480582524,204.850053937,247.077669903
12,139.402587519,78.8843226788,74.2374429224
13,68.2385253906,75.9106445312,113.297119141
14,127.051013025,170.907018813,122.708393632
15,71.9156713717,157.933767644,147.136807818
16,68.427795874,157.113282664,148.685124864
17,79.0,209.0,217.0
18,255.0,206.0,49.0
19,73.981910275,78.8654124457,82.6175832127
20,246.113891286,222.871440897,159.955996549
21,246.13080895,222.887263339,159.970740103
22,239.822720695,217.668958032,150.323444284
23,255.0,202.0,40.0
24,255.0,209.118022329,64.4066985646
25,249.497297297,195.585810811,77.7256756757
26,216.004065041,75.1788617886,90.3861788618
27,225.35841022,227.066713982,174.591909155
28,214.426104622,235.276282377,222.752158456
29,217.831004657,228.120425815,222.73253493
30,212.970993474,230.755620015,241.581580856
31,204.133746678,239.879539415,255.0
32,234.553223388,228.737631184,204.677661169
33,194.741712707,208.064917127,207.196593002
34,189.906215921,204.964013086,215.52344602
35,234.489258861,168.460794844,86.0660580021
36,217.617488444,178.852465331,103.926040062
37,228.585548173,195.833887043,155.401578073
38,154.61125105,116.92527288,83.7338371117
39,126.655660377,183.839622642,75.284591195
40,121.766203704,171.085648148,66.8506944444
41,130.803971272,178.971271652,77.4512040558
42,127.485927152,161.84602649,76.4254966887
43,118.030483764,170.533465871,66.0304837641
44,229.939701897,72.3482384824,63.4735772358
45,190.604947526,106.198650675,111.649175412
46,255.0,196.58266129,206.920866935
47,179.97806354,108.640695915,68.5068078669
48,234.979697624,149.681641469,139.519222462
49,178.42327044,160.762264151,96.7981132075
50,233.526943252,208.638054363,128.936576061
51,196.765349544,203.432826748,48.5434650456
52,239.737678855,196.373608903,94.7980922099
53,127.887775551,185.885771543,76.3446893788
54,125.512987013,182.166666667,73.0493506494
55,244.399740428,132.708630759,94.204412719
56,251.267817618,209.935369633,56.5480301018
57,102.094438615,180.70409234,138.631689402
58,228.790919952,131.056152927,160.499402628
59,218.707936508,93.1031746032,59.1626984127
60,123.360552764,62.2738693467,111.147613065
61,148.619450317,113.804439746,172.96987315
62,219.421468035,219.807024467,149.733228098
63,211.411858974,113.513354701,80.7986111111
64,223.082298851,160.828045977,48.795862069
65,226.91290893,220.023430592,49.2391688771
66,235.923529412,217.376470588,53.7453781513
67,178.313336904,152.153186931,64.2201392608
68,234.030037547,81.4142678348,60.9440967877
69,138.738204593,194.723173278,61.7490605428
70,199.435453984,212.655342804,75.5855466337
71,239.863289103,150.306795336,93.2983514274
72,210.763043478,81.8190217391,49.4836956522
73,220.188671024,105.553812636,74.5764705882
74,210.310457516,154.073529412,72.5140522876
75,206.573897226,133.007276035,77.991359709
76,183.830272324,140.395186827,105.131728942
77,177.75452842,125.795752655,91.1361648969
78,126.758582907,96.5376186998,70.5566106647
79,169.884758364,178.621230896,175.963651384
80,178.141788253,187.872427984,190.827534605
81,202.473194748,168.830962801,138.995623632
82,226.524804178,193.911227154,131.866840731
83,214.558351178,185.320663812,145.55888651
84,221.580496454,184.938297872,152.122340426
85,244.314091072,143.593761205,43.7504481893
86,216.361084681,135.271170314,61.7188392008
87,206.179487179,190.754385965,151.417004049
88,156.199640288,151.508992806,145.233213429
89,221.186823992,160.012291052,117.755162242
90,247.663913268,197.408879711,26.8678368611
91,230.271369295,217.421161826,225.148547718
92,210.283878505,168.209696262,119.074182243
93,201.332439678,185.480563003,157.845174263
94,201.590409151,183.753189617,161.677958645
95,249.476542137,109.268896612,131.394439618
96,228.033783784,187.310810811,115.563990461
97,250.68204698,176.957214765,192.345637584
98,174.965799615,148.725915222,161.111271676
99,211.510625738,165.116883117,113.116883117
100,190.322859116,143.818024862,62.7406767956
101,205.177195074,136.291219706,110.528406834
102,160.536715621,115.76435247,108.154539386
103,133.234262126,112.620743034,86.951496388
104,137.309608541,132.181494662,124.597864769
105,164.214750542,174.160520607,174.993492408
106,202.59509609,218.239231279,189.296885355
107,240.72410148,235.912262156,211.424947146
108,150.0,22.0,35.0
109,194.019354839,185.95483871,127.290322581
110,203.547368421,186.626315789,94.9289473684
111,252.080604534,225.348866499,178.613979849
112,244.781927711,219.427108434,170.174096386
113,162.689296636,203.83058104,211.788379205
114,206.269776876,215.869675456,222.687119675
115,165.591224018,171.177829099,104.002309469
116,237.588474026,176.535714286,170.801542208
117,223.928787879,77.7909090909,81.6181818182
118,127.833333333,138.917344173,86.9796747967
119,211.797379913,127.673362445,128.85371179
120,217.379944067,151.385936876,66.8337994407
121,139.004690432,158.179174484,74.8405253283
122,237.868380303,173.981418396,172.963146485
123,238.966862806,172.653453081,172.829668628
124,233.83617219,169.45772685,168.509135955
125,231.184267575,166.447506968,165.576958811
126,228.751006504,165.261071539,165.856302261
127,238.961288325,174.286776092,168.04366677
128,154.714548803,197.615101289,145.130755064
129,114.487792969,110.315429688,89.6684570312
130,235.893818182,78.1978181818,93.8770909091
131,180.061825319,140.593719333,77.0186457311
132,187.921069798,163.244618395,126.489236791
133,163.340992647,136.853860294,75.6259191176
134,206.819008264,183.465289256,192.75785124
135,187.748973607,162.265102639,95.1225806452
136,151.499427262,145.193967163,144.757541046
137,178.044429708,158.698275862,146.99535809
138,161.044194107,219.124783362,205.829289428
139,106.908203125,105.446289062,96.205078125
140,81.8430306905,155.601023018,194.016624041
141,81.8208092486,83.8472336912,78.774566474
142,179.358823529,192.260294118,145.389705882
143,244.866048863,95.9140690817,105.51474305
144,122.102827763,125.880034276,128.491859469
145,117.219453376,128.112540193,97.5144694534
146,115.357111012,122.677218012,129.436914846
147,236.816096579,164.202816901,97.0221327968
148,148.412142857,121.356428571,162.596428571
149,169.05275974,141.325487013,128.205357143
150,176.361749444,110.231282431,89.0845070423
151,151.730141458,176.815016322,113.017410229
152,121.911788292,150.520449078,159.070569366
153,79.2844709116,84.1021530005,87.8850206138
154,212.399653979,181.441608997,137.066176471
155,92.947826087,78.133201581,83.8529644269
156,217.950350783,144.003237992,149.536427415
157,231.191901408,168.383802817,102.245892019
158,124.404652937,124.669336384,124.718535469
159,161.395561987,136.150988905,146.17173179
160,136.216578627,143.421373425,145.258025193
161,164.065105837,163.624438743,165.26010263
162,80.6013024602,80.9175108538,81.1685962373
163,224.334123223,222.604265403,222.776066351
164,140.204349796,133.035795197,134.16628908
165,133.744654088,67.3955974843,67.3955974843
166,77.0,83.0,87.0
167,77.0,83.0,87.0
168,224.014307229,179.484939759,42.6799698795
169,167.78335005,114.947843531,53.8224674022
170,157.971509972,160.323836657,160.508072175
171,211.815533981,167.91828479,35.1003236246
172,175.803054662,112.245176849,38.2323151125
173,130.411635565,139.823271131,145.116355653
174,140.602471679,209.69241332,160.016477858
175,208.736124635,170.318403116,133.173320351
176,112.631317316,176.067108534,48.5095277548
177,216.42170088,126.729032258,80.8005865103
178,61.7766113281,103.368652344,61.7766113281
179,138.65041043,178.429744085,131.741187832
180,116.282266527,138.288562434,117.21930745
181,130.950682057,147.327387198,119.019937041
182,107.560335782,125.807974816,103.737670514
183,94.2109129066,112.962224554,92.1448058762
184,85.4102833158,108.585519412,92.8646379853
185,135.716684155,149.966421826,92.1584470094
186,175.169908467,172.070366133,201.118421053
187,179.875858124,170.585240275,197.172768879
188,161.245423341,151.788901602,179.163043478
189,147.628146453,136.733981693,165.06006865
190,133.282608696,129.534324943,166.248283753
191,182.133867277,175.253432494,169.763157895
192,225.016968326,178.554298643,65.5752262443
193,239.808360129,186.665594855,43.4379421222
194,164.611631016,128.249331551,100.191176471
195,164.697192513,127.676470588,99.5287433155
196,162.961229947,125.865641711,97.6076203209
197,161.294117647,123.99197861,95.8770053476
198,159.84157754,123.371657754,96.2252673797
199,164.903074866,128.262700535,96.753342246
200,165.684753535,139.189147879,119.508979748
201,189.958039216,159.878039216,180.800784314
202,167.135441246,200.129306277,211.448324681
203,166.701746107,194.621519585,205.597451628
204,153.84237848,181.121283624,190.908447381
205,142.971684757,168.391222275,178.84851345
206,129.693723454,161.834355828,179.805568664
207,167.248230297,198.495988674,184.343086361
208,119.511728931,132.589921807,116.67680278
209,128.743701129,136.622936577,116.213727194
210,109.845351868,118.490877498,101.404865334
211,97.9061685491,106.245873154,90.145091225
212,87.7393570808,101.058210252,91.1737619461
213,132.536924414,140.300608167,92.1277150304
214,150.098420413,159.594167679,97.517618469
215,146.12565445,83.3554392088,91.3414776033
216,148.573000734,91.4732208364,69.7050623624
217,216.024163569,170.12267658,142.231412639
218,219.167510854,222.725397974,222.538350217
219,163.765279008,122.373782108,66.1204605846
220,140.277161863,121.735033259,125.963414634
221,233.232624113,88.3749408983,91.4907801418
222,164.152587891,187.99609375,202.753417969
223,181.406982422,205.214355469,155.080322266
224,209.825195312,219.482666016,180.426025391
225,199.733393178,172.07989228,54.5691202873
226,212.417198808,181.398893146,155.825457642
227,185.052719386,203.068068068,168.002335669
228,171.774140753,152.421603928,151.72111293
229,192.823586745,201.806530214,208.033625731
230,206.751220703,204.449951172,162.497802734
231,164.178466797,207.672851562,201.298095703
232,189.284423828,207.927490234,165.117431641
233,156.457350272,170.478221416,168.409558379
234,219.137538327,177.674551029,154.604029785
235,190.401164907,170.821259556,123.871496178
236,123.633735705,140.725857687,144.595933926
237,174.1,177.244475921,180.936827195
238,173.971370143,193.993865031,188.737474438
239,181.458349783,190.979470983,198.815633636
240,167.284444444,171.504444444,174.292592593
241,127.84962406,158.005494505,142.452573742
242,164.476415094,182.864255765,182.139937107
243,230.039110429,162.299079755,187.866180982
244,221.740399386,181.01344086,149.680875576
245,212.498361849,183.613032399,163.157626502
246,169.520403023,165.282871537,152.347858942
247,206.534602076,151.113321799,144.290224913
248,224.872047244,62.1525590551,54.6530511811
249,203.058394161,154.808394161,138.43540146
250,163.454786061,187.429201588,197.456550507
251,168.91269259,122.493030081,114.765223771
252,198.253218884,198.665236052,199.001716738
253,72.2454935622,76.9991416309,80.7690987124
254,221.898372195,72.2305323361,127.825340959
255,235.432098765,174.770061728,5.61728395062
256,189.185907046,190.092953523,190.814092954
257,205.466314399,149.194187583,116.430647292
258,130.543885971,88.8154538635,58.319579895
259,255.0,225.0,189.0
260,254.0,208.0,172.0
261,214.0,165.0,124.0
262,180.0,125.0,86.0
263,138.0,104.0,89.0
264,174.850130548,161.994255875,163.392167102
265,204.908111534,188.131812421,193.201520913
266,166.746007984,123.629740519,92.7430139721
267,144.144240571,154.897553517,162.819571865
268,178.912061509,164.837578087,167.889476213
269,212.274946467,156.825695931,91.2890792291
270,214.605627512,180.601161233,112.015185351
271,209.867753623,203.246376812,205.766908213
272,111.707379135,118.71331637,118.401187447
273,129.538461538,180.711538462,58.9355509356
274,150.340953307,188.68385214,61.6206225681
275,87.1752368065,212.00947226,217.622462788
276,175.332431388,168.255121763,57.3652879784
277,140.243386243,181.300411523,58.1263962375
278,165.246038365,127.078398666,84.3152627189
279,166.256964657,168.524740125,170.188773389
280,231.764705882,219.725986597,207.650781832
281,206.899677679,202.020547945,208.373086221
282,160.529582929,121.427255092,91.2997090204
283,189.969240838,99.377617801,77.5791884817
284,219.485217391,211.072463768,216.333913043
285,193.909543568,161.780912863,132.929460581
286,231.215686275,144.739787582,169.466503268
287,150.283950617,112.191955396,100.058542413
288,166.951932139,170.706409048,177.500471254
289,203.871421396,160.387744852,215.313410347
290,212.253571429,182.421428571,157.947321429
291,129.304444444,180.713888889,49.5955555556
292,102.95780903,110.011843079,113.514433753
293,189.600577478,164.890279115,83.9951876805
294,150.646286003,85.8696311268,94.3769580596
295,119.505142857,146.031428571,156.082285714
296,193.344642857,145.2,90.3375
297,200.548863636,163.188636364,127.392613636
298,159.664927536,162.16173913,78.9437681159
299,245.293772563,223.002707581,142.149368231
300,249.954410894,205.030787448,69.6003552398
301,247.786057692,205.911658654,68.9200721154
302,83.6927117531,168.084044649,205.267892318
303,177.254228856,174.308457711,170.208955224
304,167.851526718,178.790076336,184.735877863
305,237.321045264,130.558096127,175.404573028
306,224.410856574,180.892430279,140.787848606
307,220.453268173,170.172877214,125.150885767
308,90.8448419301,194.579866889,223.309900166
309,205.11039604,187.419306931,192.544554455
310,183.186837456,157.505300353,156.893109541
311,211.639015152,172.371590909,120.3375
312,208.964831804,203.69011213,206.362385321
313,123.269975361,129.852164731,127.379443858
314,146.622742801,179.833089312,68.3977550024
315,101.315935591,204.313159356,230.673514714
316,195.496470588,159.948235294,117.927058824
317,171.313173933,130.554149086,99.188466948
318,189.32811177,157.277307367,129.312870449
319,237.583831143,155.378335325,177.397451215
320,163.105922551,196.003037206,94.9965831435
321,235.532529082,184.631193451,129.19646704
322,138.445652174,154.444847021,162.823268921
323,154.276654097,119.948234487,88.8159067535
324,150.967502649,163.559872836,172.17379018
325,231.057352941,140.530882353,165.841176471
326,171.241199478,141.368318123,108.978487614
327,181.175925926,178.437242798,173.333333333
328,122.940246914,220.490864198,226.493333333
329,124.443209877,149.592592593,163.186419753
330,248.541798942,214.158730159,178.922751323
331,246.264021164,196.375132275,157.023809524
332,205.477248677,156.224338624,116.783597884
333,171.477248677,116.987301587,79.8301587302
334,131.293650794,97.8301587302,82.8301587302
335,249.852910053,206.023809524,97.5756613757
336,252.213309566,218.748068925,182.454545455
337,248.612596554,201.852644088,165.711229947
338,210.822935235,160.084373143,118.498514557
339,174.099821747,120.193107546,81.8051099228
340,133.943553179,100.015448604,84.9584076055
341,252.360665478,214.434343434,100.102792632
342,215.087098887,98.0111329404,104.709888671
343,224.326716738,103.471566524,113.509120172
344,252.22808174,220.340804219,184.663150956
345,250.675675676,203.0,165.561634806
346,210.271531887,161.162393162,120.84418146
347,176.338167436,121.55306526,83.355306526
348,135.119973632,101.355306526,86.355306526
349,252.787079763,214.561634806,100.673698088
350,252.196169089,220.289299868,184.614266843
351,250.638044914,202.942536328,165.49009247
352,210.287318362,161.180977543,120.858652576
353,176.295904888,121.514531044,83.3243064729
354,135.088507266,101.324306473,86.3243064729
355,252.748843358,214.445472571,100.631196299
356,252.17357002,220.251808021,184.581196581
357,250.602235371,202.891518738,165.420118343
358,210.257725181,161.149243918,120.833004602
359,176.279421433,121.499013807,83.3122945431
360,135.065088757,101.304404997,86.3044049967
361,252.758053912,214.471400394,100.640368179
362,252.203569068,220.301387971,184.625247852
363,250.647058824,202.95505618,165.506939855
364,210.306014541,161.198942498,120.875743556
365,176.306014541,121.522802379,83.3317911434
366,135.095836087,101.331791143,86.3317911434
367,252.771315268,214.506939855,100.653668209
368,249.722737307,216.131567329,180.761589404
369,247.670198675,198.490949227,159.747019868
370,207.030905077,157.822075055,118.080353201
371,173.030905077,118.453421634,80.9355408389
372,132.51611479,98.9355408389,83.9355408389
373,250.77218543,208.747019868,98.566004415
374,245.774575399,217.981471951,185.202264539
375,244.176016469,201.131755018,166.31755018
376,205.064333505,160.919197118,123.702521873
377,172.149253731,122.571796191,87.4240864642
378,132.389603706,103.158517756,90.328358209
379,246.439526505,212.062789501,104.243952651
380,251.755878285,219.549792531,183.938450899
381,250.112033195,202.156293223,164.470262794
382,209.717150761,160.592669433,120.370677732
383,175.717150761,120.977178423,82.9107883817
384,134.629322268,100.910788382,85.9107883817
385,252.414246196,213.470262794,100.273167358
386,250.485545335,217.421156373,181.955978975
387,248.595926413,199.866622865,161.524967148
388,208.037450723,158.872536137,118.936925099
389,174.037450723,119.404073587,81.6800262812
390,133.317345598,99.6800262812,84.6800262812
391,251.390932983,210.524967148,99.2135348226
392,250.485545335,217.421156373,181.955978975
393,248.595926413,199.866622865,161.524967148
394,208.037450723,158.872536137,118.936925099
395,174.037450723,119.404073587,81.6800262812
396,133.317345598,99.6800262812,84.6800262812
397,251.390932983,210.524967148,99.2135348226
398,236.963536464,208.052947053,175.588411588
399,229.571928072,189.524475524,156.889110889
400,193.462037962,153.67032967,120.194305694
401,161.071428571,117.933066933,87.6033966034
402,122.877622378,98.4995004995,88.0944055944
403,236.668331668,201.616883117,104.852647353
404,251.522307692,219.162307692,183.576923077
405,249.841538462,201.734615385,163.931538462
406,209.416923077,160.278461538,120.123846154
407,175.416923077,120.682307692,82.7238461538
408,134.393076923,100.723846154,85.7238461538
409,252.244615385,212.931538462,100.076923077
410,220.463529412,187.647647059,61.5070588235
411,100.757034632,100.922619048,100.887445887
412,127.727272727,137.793667007,111.256384065
413,194.301344965,169.681933842,144.571065067
414,232.615776081,192.744456561,149.382042893
415,170.554707379,134.936750273,106.921846601
416,134.713195202,100.105779716,75.3456924755
417,110.069065794,87.6721192294,77.409305707
418,244.887313704,200.723736823,75.9494729189
419,170.030333004,145.469502143,131.642268381
420,225.613913617,186.007583251,145.906693043
421,153.548302011,121.348829542,105.505769865
422,116.652159578,88.4882954171,76.4559841741
423,99.4678536103,79.7952522255,77.9607649192
424,242.356412793,191.481701286,69.8051434224
425,193.798501577,168.161671924,141.239747634
426,228.153391167,187.539432177,144.013012618
427,169.0670347,132.170741325,102.268138801
428,134.084384858,97.6545741325,70.8477917981
429,108.353706625,84.6289432177,73.2373817035
430,180.158695652,174.214596273,98.2673913043
431,146.057763975,156.262111801,107.216459627
432,190.414906832,172.73447205,93.4307453416
433,200.70621118,171.326086957,88.4922360248
434,156.355279503,154.859006211,102.250621118
435,203.008451554,166.146694839,86.3788107455
436,210.076969514,165.660126773,82.644129188
437,220.064594024,164.281014187,77.8379112587
438,193.587986719,142.856323574,85.7020827045
439,192.599679101,153.802647413,98.5202567188
440,198.712739384,156.221065779,98.1032472939
441,240.192429022,196.266955836,73.0615141956
442,165.325024598,140.2486061,120.436536569
443,225.504099705,184.499508035,136.087241719
444,146.720892096,115.169563791,92.9442440144
445,106.654640866,79.5483765169,61.4316169236
446,88.5972449984,70.546736635,62.793374877
447,224.718016432,158.38350939,74.8031103286
448,222.339201878,131.677816901,73.3629694836
449,231.583333333,157.906396714,71.1698943662
450,238.418720657,157.509096244,67.4556924883
451,229.178110329,131.260269953,69.7579225352
452,237.759776536,138.616014898,72.122160149
453,238.996274218,143.81557377,72.118852459
454,243.468022302,189.887832076,55.6684158741
455,185.254753999,143.672804105,89.9731361304
456,205.424987456,153.563973909,79.4565980933
457,163.945463812,165.091233435,99.7900101937
458,244.987197074,169.946959305,73.3680841335
459,163.751381215,164.794396212,156.020915549
460,172.948303078,165.992501973,152.712707182
461,147.05406472,140.36148382,129.549329124
462,129.229676401,121.198500395,111.71507498
463,111.578137332,112.168508287,113.522494081
464,172.719936709,170.261867089,118.362341772
465,191.037008481,146.902852737,75.7286044719
466,185.583844581,166.697341513,154.227334697
467,221.556237219,193.111111111,163.311860941
468,173.896728016,150.974096796,137.04805726
469,149.724948875,129.522494888,118.08997955
470,139.241308793,124.28868439,118.81390593
471,232.44342195,196.361622359,114.736196319
472,224.669864109,199.207034373,158.330535572
473,224.029976019,189.163469225,148.111910472
474,200.422861711,163.929256595,120.135091926
475,180.386890488,140.384492406,97.773381295
476,155.153077538,127.605115907,100.141886491
477,226.387689848,198.017585931,108.424060751
478,169.882306477,147.099526066,137.985781991
479,170.527251185,142.113744076,132.537914692
480,155.850315956,126.5671406,115.742101106
481,143.811611374,112.588862559,102.496050553
482,128.889415482,104.923775671,104.110189573
483,172.785939968,147.875197472,108.657187994
484,142.340280273,167.457779375,176.453467481
485,142.00323392,161.624865253,170.614085519
486,128.269493352,146.863816026,154.141573841
487,116.603305785,133.14229249,141.100251527
488,101.69134028,125.500179662,142.673014732
489,143.844412504,167.289256198,147.47107438
490,207.85021097,194.48488045,174.245428973
491,207.193389592,183.283052039,163.034106892
492,180.833684951,154.943389592,131.400140647
493,171.291139241,140.128340366,117.462376934
494,143.613572433,126.281293952,119.431786217
495,207.85021097,191.849156118,117.565049226
496,164.346153846,166.871417798,163.665912519
497,164.039215686,161.697963801,158.490950226
498,151.868778281,148.616138763,143.886877828
499,141.526772247,136.453242836,132.32918552
500,128.777903469,130.071644042,133.243589744
501,164.179380665,165.474320242,137.654456193
502,200.655067421,187.220095694,173.164419313
503,213.427577207,189.607220531,169.128316659
504,179.379295346,156.247063941,139.670726403
505,156.252718573,131.581557199,116.765550239
506,134.582427142,120.825141366,118.282296651
507,217.702479339,196.126576773,122.296650718
508,231.466245559,166.282273983,101.116067904
509,231.900908014,160.987366759,95.4484800632
510,217.098697197,145.264508488,78.3387287801
511,204.875246743,131.019344651,64.8255033557
512,189.603632057,123.181208054,66.4776944335
513,234.113699171,166.856296881,71.176865377
514,179.775856444,150.933442088,140.922022838
515,228.551386623,186.63588907,153.131158238
516,163.334094617,129.006525285,116.930179445
517,129.892006525,99.1680261011,90.4946166395
518,115.293637847,91.9008156607,91.5504078303
519,243.399673736,191.240130506,86.7543230016
520,139.472638681,104.790854573,95.2766116942
521,198.228764479,108.040540541,97.2818532819
522,119.613852814,211.246320346,192.967099567
523,193.992812219,191.977538185,186.849955076
524,211.794699012,201.880053908,188.253369272
525,180.902515723,172.832884097,166.104672058
526,162.529649596,154.634770889,149.524707996
527,148.853998203,147.69541779,150.787061995
528,218.014375562,206.580413297,150.751123091
529,177.242301459,203.012155592,87.3966774716
530,144.624583333,142.608333333,190.644583333
531,208.592618879,109.397799858,98.2044002839
532,186.0,182.0,182.0
533,174.476977568,144.421487603,152.706414797
534,215.70051161,173.96969697,162.628099174
535,159.721763085,124.395907123,130.773711137
536,130.608815427,98.0495867769,107.345139709
537,116.230224321,90.8724911452,108.405745769
538,228.100747737,178.295552932,104.284140102
539,103.230505896,99.2152909852,93.6744009129
540,103.080258653,96.6550019019,91.1103081019
541,97.0593381514,90.186382655,83.8893115253
542,91.9570178775,84.1768733359,78.1730696082
543,85.4864967668,80.8805629517,78.7930772157
544,103.268645358,98.6388888889,80.7389649924
545,194.6125,103.913194444,91.7784722222
546,231.112656467,130.335187761,100.965924896
547,183.579276773,87.6293463143,74.1161335188
548,159.098748261,65.7496522949,54.7538247566
549,147.409596662,59.80945758,55.8435326843
550,242.295549374,134.180806676,50.6349095967
551,153.995625547,119.907261592,124.688538933
552,245.010820046,179.087129841,127.070615034
553,243.790432802,169.608769932,115.391230068
554,222.043280182,148.189066059,93.9202733485
555,203.908314351,127.261958998,74.2061503417
556,182.465261959,117.033599089,75.8035307517
557,245.716154721,174.901023891,83.7565415245
558,179.07652109,151.921239268,156.412094065
559,215.057857409,175.608435984,162.416200075
560,160.659947742,126.737588652,129.008585293
561,130.700634565,98.5125046659,103.641284061
562,112.540500187,89.4374766704,105.276595745
563,227.180291153,181.398282941,103.386338186
564,163.541528239,137.895902547,144.84754522
565,211.012550757,174.011443337,158.46031746
566,152.19379845,122.643041713,128.119232189
567,123.289036545,97.6987818383,106.256921373
568,112.313399779,92.2259136213,107.063122924
569,224.981543005,177.222960502,100.131044666
570,201.155817175,185.456371191,194.675900277
571,199.486746988,129.934939759,141.890361446
572,147.813384113,187.285092492,149.385745375
573,219.506751955,73.5707178394,81.7960199005
574,214.490376569,199.620502092,205.346025105
575,169.862162162,204.006756757,209.955405405
576,170.05620985,110.198608137,231.192719486
577,219.971293748,149.675580024,84.393236335
578,164.185239852,137.674538745,129.184501845
